"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jan 15 08:12:24 IST 2024","Mon Jan 15 08:12:32 IST 2024","7529","tests.vwoLoginTests","test_vwologin","","","","test_vwo_login",""
